"PC1","PC2","time"
-0.234971833918438,-0.064322318397123,145
-0.233676503150623,-0.0567073027514036,146
-0.235010151815521,-0.0638307514095205,147
-0.233813309013898,-0.0590462100945785,148
-0.231843580520873,-0.0526417290163569,149
-0.235781964758081,-0.0727938204060665,150
-0.236516701087183,-0.0707459098388589,151
-0.22676558541106,-0.0365941725495767,152
-0.232750963667217,-0.0517625910270199,153
-0.235657082695019,-0.0658069390017151,154
-0.235261386081132,-0.0658247103829551,155
-0.232069713027052,-0.055103221590242,156
-0.227102729226379,-0.0381707886884431,157
-0.230681610494636,-0.0517670142408619,158
-0.232093835128062,-0.057068230865393,159
-0.224858856945167,-0.0328952804895557,160
-0.23140732414665,-0.0540779123942778,161
-0.23478779793531,-0.0657313173253871,162
-0.235900898586675,-0.0668462381109727,163
-0.237327905850057,-0.0745879102496856,164
-0.236732005857841,-0.0736197099981873,165
-0.238507214695446,-0.0747587793109274,166
-0.240324702651497,-0.0866155360165284,167
-0.238066856545027,-0.079120971981105,168
-0.237030339626781,-0.069355143221197,169
-0.236269686346692,-0.0678314853240434,170
-0.23182717486184,-0.0533272677904648,171
-0.234925247134118,-0.0664948799171358,172
-0.238246305365099,-0.0676082947339429,173
-0.237082136214955,-0.0681666812677545,174
-0.236454600076181,-0.0609976630736916,175
-0.236638883105537,-0.0719162182834675,176
-0.235356278481063,-0.0666513236059061,177
-0.237983374058271,-0.0864564711276324,178
-0.234149102451865,-0.0674967910788089,179
-0.225833052121678,-0.0365210721065289,180
-0.234288289238191,-0.0587006816882847,181
-0.232653704033938,-0.052740614585543,182
-0.235871360485537,-0.0686042065089159,183
-0.235089341817756,-0.0675870141997947,184
-0.239119827833237,-0.0794791271237659,185
-0.235672341998071,-0.0631740270728771,186
-0.236620409808554,-0.0674566481578281,187
-0.232386102639697,-0.0508349547160548,188
-0.236221867392416,-0.0654484308740215,189
-0.233015298878944,-0.0532545179192817,190
-0.234466662319343,-0.0548949408857741,191
-0.235786753621545,-0.0609195679247895,192
-0.235913764973212,-0.062952539971609,193
-0.236531743549352,-0.0657533887353156,194
-0.239723538680292,-0.0783473170519844,195
-0.23863765094967,-0.0736909221864349,196
-0.238348885927088,-0.075751375036259,197
-0.237487443369286,-0.0733286584272763,198
-0.23937851832047,-0.0841415643771768,199
-0.238599758073208,-0.0788084266504483,200
-0.237621271628566,-0.0726331998913044,201
-0.240587975896404,-0.07795362347962,202
-0.237508417320103,-0.0715065225064749,203
-0.238981703937669,-0.0790910619622084,204
-0.238875770173148,-0.074934965967399,205
-0.23615644428812,-0.0632806324113042,206
-0.236861463434665,-0.0611795645740221,207
-0.239063807445794,-0.0705550643474903,208
-0.237922289887593,-0.0659257791379904,209
-0.237400226079516,-0.060359932264497,210
-0.238163870576746,-0.0663477979927851,211
-0.23583561245895,-0.0565782144403175,212
-0.233701975824854,-0.0565375243679247,213
-0.231834606684516,-0.0497998797877912,214
-0.236650408514168,-0.0684784072619214,215
-0.240052195388112,-0.0830913531687485,216
-0.238083000835386,-0.0742160406397182,217
-0.227612156896751,-0.0353812036634766,218
-0.234790802143341,-0.0525113404510578,219
-0.236752537734979,-0.0583890533508411,220
-0.238072805550855,-0.063828429570345,221
-0.238956943329248,-0.0733992533505885,222
-0.239324060887326,-0.0667777391959005,223
-0.239103186002511,-0.064207648424385,224
-0.238999382627647,-0.0566385184943765,225
-0.238665820684725,-0.0607240322225394,226
-0.238530985739057,-0.0623809961435218,227
-0.240241829131584,-0.0717113356279023,228
-0.239017685147136,-0.0699015730248531,229
-0.240562892296469,-0.067924055766569,230
-0.239074433521748,-0.061470100110807,231
-0.240011389948421,-0.0650884150606951,232
-0.236667698670124,-0.0535116969373047,233
-0.239989542795281,-0.0665467840495506,234
-0.241026095986223,-0.0681327380354694,235
-0.238761287370829,-0.0573866388067536,236
-0.242839710474645,-0.0771643972837872,237
-0.24590908963289,-0.0945111919674063,238
-0.242827591722577,-0.076093746785408,239
-0.245311180277218,-0.0935126006643537,240
-0.242324208216398,-0.0776226316217809,241
-0.243077647786848,-0.0802989678089432,242
-0.241124584173537,-0.0711270525373557,243
-0.2399289331158,-0.0667347833774615,244
-0.238467650542166,-0.0620175177163732,245
-0.234446136544378,-0.046938592475651,246
-0.234368587284723,-0.0447420042874326,247
-0.239520747695312,-0.0571576708989779,248
-0.235121343886685,-0.0458529573577521,249
-0.246625906958215,-0.10268214592461,250
-0.241527542602095,-0.0719852528998649,251
-0.242573826015035,-0.0801509578702437,252
-0.239341342815825,-0.0664772770716671,253
-0.236106728695525,-0.0532248527080796,254
-0.240323660665885,-0.070422822719312,255
-0.236803175842519,-0.0556435862208761,256
-0.240561332352337,-0.0715399939039532,257
-0.239320833824778,-0.0631359555174393,258
-0.239617984844672,-0.0616633110190176,259
-0.23734015227178,-0.0549983611575794,260
-0.237052531175427,-0.0540555345317848,261
-0.23811110802825,-0.0568329483602399,262
-0.239821196119806,-0.0624783251457874,263
-0.240765605426651,-0.0689316925977438,264
-0.24375348565991,-0.0873223922499895,265
-0.238844092037014,-0.0617293601382628,266
-0.239144117786115,-0.0627638067245601,267
-0.241472743398689,-0.0701000136932753,268
-0.238518153992673,-0.0596335141613246,269
-0.242537207398231,-0.0757283996774416,270
-0.241475836584359,-0.0684545687055072,271
-0.245324470839191,-0.0951938171827144,272
-0.243150732390432,-0.0796383969474191,273
-0.241384477103026,-0.0648154145047803,274
-0.239329329194866,-0.0607648504827573,275
-0.238938485457612,-0.0623095673990919,276
-0.239432878792141,-0.0644028747851557,277
-0.230278602250505,-0.0322300606289298,278
-0.235305093511244,-0.0496200857989987,279
-0.24041753359704,-0.0715631103126853,280
-0.241045674437154,-0.0730607103967599,281
-0.240804972878106,-0.0724719222402362,282
-0.240895943427465,-0.0703705018229108,283
-0.241215253296211,-0.0707368335639829,284
-0.239701633618014,-0.0640911322149601,285
-0.232153079763829,-0.039392774055983,286
-0.235178287560618,-0.0488491804404098,287
-0.229049769485378,-0.0309144956025462,288
-0.230157356786673,-0.0300082079267329,289
-0.236385972328826,-0.0513296055069045,290
-0.237194432105553,-0.0545038033915606,291
-0.238369325327553,-0.0614519487531799,292
-0.235170246689749,-0.0490592186077483,293
-0.23621556557796,-0.049197962738335,294
-0.239818971838795,-0.0626441400947316,295
-0.23275839168977,-0.0357289587284737,296
-0.236918903150675,-0.0526697821079811,297
-0.237101651152152,-0.0546202514185793,298
-0.237747724855155,-0.0579050013611328,299
-0.239965106356188,-0.0623410239601752,300
-0.236514049828163,-0.0495788825866286,301
-0.23516047702778,-0.0466535886117609,302
-0.242333968206954,-0.0768709346562946,303
-0.243337847356407,-0.0760461738358875,304
-0.242382312173697,-0.0773105868550478,305
-0.242206807425783,-0.0784909199359427,306
-0.237604119918808,-0.0569307368733046,307
-0.235965565146475,-0.051629162675521,308
-0.238755131166777,-0.06213016710398,309
-0.239727547331356,-0.0605259055604096,310
-0.241711716723986,-0.0751706894665135,311
-0.23882096713324,-0.0604035797005225,312
-0.242681344218643,-0.0774727053609255,313
-0.241569297244026,-0.0738347154016778,314
-0.239979649443534,-0.0682663628951377,315
-0.239454542940604,-0.0676453360240953,316
-0.237890687306425,-0.0605440270279382,317
-0.238916919500862,-0.0709315558117566,318
-0.237566087052188,-0.0675359090939859,319
-0.235036816497448,-0.059075952262666,320
-0.227493678112503,-0.0306149956177936,321
-0.231992305950097,-0.0461501618978665,322
-0.236332417774677,-0.0641322218138673,323
-0.236796862309679,-0.0656507496042372,324
-0.235669458825426,-0.0555539601348081,325
-0.232866359917892,-0.0486427067969026,326
-0.230642310502172,-0.0412966658684712,327
-0.234268906686358,-0.0495762272980554,328
-0.226000963095899,-0.0252923401662307,329
-0.236603921935707,-0.0679047261524722,330
-0.23534747595673,-0.0572598675391586,331
-0.235119654822213,-0.0551993443781163,332
-0.235999758594849,-0.0593368015575346,333
-0.237092653129242,-0.0651471758271906,334
-0.236973448614239,-0.0649586543468386,335
-0.233446726611705,-0.0492062312169517,336
-0.225946383726716,-0.0235825721513297,337
-0.225371956639936,-0.019841845897469,338
-0.223865126641136,-0.0142908339398796,339
-0.230974228241192,-0.0390111249998219,340
-0.234656003278419,-0.0550631846595909,341
-0.230955597387025,-0.0432236464238271,342
-0.235286492246251,-0.0564085315636628,343
-0.234015976867555,-0.0533889248951258,344
-0.236004910737446,-0.0553228548762573,345
-0.236509677783815,-0.0550590676327136,346
-0.236700848151889,-0.059473594027814,347
-0.234794719856035,-0.0540890680267588,348
-0.230350030932663,-0.0405601642898621,349
-0.233367468654734,-0.0502592648020602,350
-0.234401677782842,-0.0484468814096499,351
-0.231662849355302,-0.0424633437310246,352
-0.230937618700919,-0.0409646816159342,353
-0.234924355662329,-0.0555884319489079,354
-0.242988168599192,-0.0933651275640135,355
-0.237575501375746,-0.0653553833583209,356
-0.2412399507109,-0.0836440679127082,357
-0.238257388216057,-0.067646892794798,358
-0.238038748499028,-0.0635997853661836,359
-0.238177558837927,-0.064965961330545,360
-0.234819719927158,-0.0520675129272266,361
-0.235160904270856,-0.0575284018485505,362
-0.23597738827657,-0.0623318706596313,363
-0.237113258669095,-0.0665302845903736,364
-0.24079620006699,-0.0720776655297156,365
-0.23833692960413,-0.0657736469365012,366
-0.236284732172357,-0.0589373926072708,367
-0.237378674263861,-0.0615555896652191,368
-0.236871474727726,-0.0629022581194534,369
-0.236876972474132,-0.0634485622673449,370
-0.235916669083686,-0.0590565161969959,371
-0.234622211969233,-0.0565892164284311,372
-0.234335940374927,-0.0540408639452057,373
-0.232500403629979,-0.0487095413268179,374
-0.230968615456765,-0.0402492919444126,375
-0.232259304230368,-0.0444068933767303,376
-0.234220792323349,-0.0518988563046248,377
-0.234473559342464,-0.0576558803252003,378
-0.235471247723696,-0.0639368011498341,379
-0.240280426118117,-0.066476561227871,380
-0.2385729471739,-0.0588592291983157,381
-0.24485567871085,-0.0841136778863775,382
-0.2427411823222,-0.0678798515952587,383
-0.243565220381916,-0.078083817515512,384
-0.243950476478073,-0.0823476259936049,385
-0.242844571022454,-0.0700608896339911,386
-0.239800696414136,-0.0562571298088973,387
-0.238599122494325,-0.0539277606232457,388
-0.247619621669212,-0.0604682301383598,389
-0.248571974960048,-0.0630958750583214,390
-0.251430343143459,-0.078518658499266,391
-0.251288614782485,-0.0777668465059515,392
-0.249471915744533,-0.0690263142732565,393
-0.24876410311106,-0.0677878124333715,394
-0.249712708694479,-0.0699532651068737,395
-0.252085790504308,-0.0802691741793561,396
-0.25143528877936,-0.0761660310487573,397
-0.252488958682041,-0.0819002153513566,398
-0.253266874986968,-0.0817414095316972,399
-0.252025176726312,-0.0727434612763008,400
-0.254133808198147,-0.0832152103173911,401
-0.252751855713763,-0.0808142014462757,402
-0.251448521725164,-0.0736256039643029,403
-0.251822342836464,-0.0789613099440434,404
-0.249100906836656,-0.0657914313048525,405
-0.247033947435823,-0.0562260957761083,406
-0.250679827368011,-0.0689848567839814,407
-0.250445374498493,-0.0690111872350734,408
-0.253428885079577,-0.0864263713385866,409
-0.249949454846178,-0.0738550953567321,410
-0.25098910779893,-0.073269538837436,411
-0.252134080054896,-0.077253257860776,412
-0.250322561051292,-0.0694322368144218,413
-0.247494720150233,-0.05880713732779,414
-0.248971102930757,-0.0694245552468621,415
-0.251438167740019,-0.0727616982633023,416
-0.254643311169713,-0.0909738090759802,417
-0.252079685093128,-0.080844532283732,418
-0.250367548394121,-0.0695504378015215,419
-0.248228322726353,-0.0611850746980408,420
-0.249613470585768,-0.0685827065614211,421
-0.249039728813576,-0.0669745874845712,422
-0.251003836247553,-0.0773137298017725,423
-0.249283830777781,-0.0703496667445734,424
-0.250910628392686,-0.0794920954011925,425
-0.253130197430984,-0.0814596055663909,426
-0.248757401563942,-0.065332226551769,427
-0.249202766493121,-0.0598565883950894,428
-0.245023923764121,-0.0494695071520052,429
-0.239354526229052,-0.0301500394732729,430
-0.244851953366576,-0.0467933102147926,431
-0.24919750738845,-0.0596210592677373,432
-0.251018745390198,-0.0753846479401221,433
-0.251329683933971,-0.075423863072998,434
-0.25115782979146,-0.0723030881117086,435
-0.252037708816345,-0.07985343273653,436
-0.251657982918537,-0.0757970717822329,437
-0.252416596655464,-0.0835120084494451,438
-0.254015831664035,-0.0948572882876549,439
-0.255117990129177,-0.0954090735151849,440
-0.251565351710076,-0.0741835121289827,441
-0.24949554223399,-0.0674737618976091,442
-0.250656290564722,-0.0720577428689288,443
-0.250158989722275,-0.0739961628403053,444
-0.252763811572935,-0.0852735703939938,445
-0.251140987177177,-0.071448760026843,446
-0.249670184616528,-0.07063063928495,447
-0.252547211289708,-0.0897546181228505,448
-0.253795813216783,-0.0960163998878579,449
-0.252527466835088,-0.0881455355032809,450
-0.253533609531577,-0.095333513109776,451
-0.252122466897837,-0.0842675652429136,452
-0.251734589977033,-0.079374077660053,453
-0.253904729747856,-0.0883262594398282,454
-0.25253300661243,-0.0820050977979414,455
-0.253428343925731,-0.0879828649766783,456
-0.251659866692055,-0.0794344615539177,457
-0.252282971609796,-0.080951307802552,458
-0.250481736994726,-0.0719547924254936,459
-0.252304019749203,-0.0807101529839328,460
-0.251502269219621,-0.0772123127657686,461
-0.254703058133269,-0.096179791362957,462
-0.252126081074529,-0.0846586839105964,463
-0.252786796929363,-0.0830431067844993,464
-0.251909513087928,-0.077570164141859,465
-0.251566779575867,-0.0733524087800485,466
-0.251571022322727,-0.0725915887302826,467
-0.253078716961385,-0.0850356419441007,468
-0.248767872227163,-0.0682145020383622,469
-0.247421544603847,-0.0629039978488129,470
-0.253297825685876,-0.0877111670837429,471
-0.251899607460665,-0.0831700149997347,472
-0.250851143529598,-0.0778723578194978,473
-0.249605983719494,-0.0712698059753438,474
-0.250058579690536,-0.0755727141178383,475
-0.251562483512002,-0.0804832555754992,476
-0.254524275262433,-0.0998531758570432,477
-0.251806367021169,-0.0839466356402786,478
-0.255073752412883,-0.100836438637298,479
-0.253032527713381,-0.0839244918976599,480
-0.250537673200721,-0.073745365923112,481
-0.250119695548585,-0.0728720378377086,482
-0.250423798606859,-0.0775427406043802,483
-0.249779650304297,-0.0746108490693613,484
-0.247757618619938,-0.067754828977464,485
-0.249740385546648,-0.0796525521765332,486
-0.248813263372555,-0.077901168278131,487
-0.24768080733125,-0.0711737345863822,488
-0.248199384042342,-0.067492103252692,489
-0.249090097445857,-0.0746556140767542,490
-0.247262442136094,-0.065615217464279,491
-0.246663843781743,-0.0679232285218335,492
-0.248050512264805,-0.0759029833089366,493
-0.24825053305608,-0.0735040594911243,494
-0.23328091565569,-0.0240568068654488,495
-0.244635175477227,-0.0648261868242267,496
-0.246555820389369,-0.0770904984086686,497
-0.245173358553353,-0.0718947558139937,498
-0.246541763381803,-0.0776877410566463,499
-0.247711899314957,-0.0850319152246976,500
-0.246317594612256,-0.0785641298444628,501
-0.247711873481315,-0.0887604291697927,502
-0.242974452077796,-0.0662550274592893,503
-0.248038355773493,-0.090797395554777,504
-0.247435977478735,-0.0837006364475867,505
-0.247284511775791,-0.0798409936944444,506
-0.248078874295168,-0.0853358945751297,507
-0.246103781840093,-0.0790712861631892,508
-0.245344300938433,-0.0739571785917074,509
-0.246713370432208,-0.0808616234222039,510
-0.244268551436343,-0.068809428856158,511
-0.245991494503633,-0.0761723517371347,512
-0.24461540779411,-0.070038604591095,513
-0.245647907475426,-0.0762619544570494,514
-0.2439047251633,-0.0708408063510975,515
-0.24477660341325,-0.0760414973866051,516
-0.244213449890381,-0.0756678776983825,517
-0.244770422646239,-0.0758958797339533,518
-0.242071601134205,-0.0635374679878293,519
-0.24731337019924,-0.0873599727326688,520
-0.247576068861711,-0.0791922628601485,521
-0.242392544300902,-0.0622856901282657,522
-0.245403422364104,-0.0755516277043932,523
-0.247151324337904,-0.0877798264398724,524
-0.246889547804149,-0.0844949508649303,525
-0.246007586333267,-0.0784076081045833,526
-0.244961797377584,-0.0735366479760445,527
-0.242989862706763,-0.0655075866759097,528
-0.241952432413405,-0.0619145212918619,529
-0.243761891932809,-0.0700613691773598,530
-0.244003226969808,-0.0743999551483564,531
-0.243812860426653,-0.0852064422208462,532
-0.244266310007039,-0.0899124932506941,533
-0.239770143207106,-0.073474033513434,534
-0.236965081453229,-0.0617056974084636,535
-0.240840823965086,-0.0787854722714693,536
-0.240389292100446,-0.0785444035859456,537
-0.240627341070811,-0.0813019184507663,538
-0.241920203283606,-0.0831644970518498,539
-0.238910676293388,-0.0706102112439106,540
-0.237389590179294,-0.0657276963202961,541
-0.239123632428507,-0.0730549003476701,542
-0.238998587324889,-0.0729734566852806,543
-0.238898940023911,-0.0719181008842054,544
-0.238221634454331,-0.0693344624289901,545
-0.238212215897593,-0.065855870803922,546
-0.234709966954897,-0.0548489978257388,547
-0.239045721424485,-0.0712808295535117,548
-0.239047150833973,-0.0695010173943517,549
-0.238969590503799,-0.069813530776242,550
-0.240965977022255,-0.0796949402136034,551
-0.239466505713326,-0.0751714424975464,552
-0.238780145417867,-0.070985188591942,553
-0.241971449132498,-0.0836812936577263,554
-0.240054283714261,-0.0777312997392043,555
-0.242139696667932,-0.086958791452673,556
-0.242826473716716,-0.0872535809800269,557
-0.240160606403923,-0.0765819290472808,558
-0.239760499155771,-0.0768312187615376,559
-0.23878599924494,-0.0723910735842155,560
-0.240715844652796,-0.082242827536849,561
-0.24221317489828,-0.090788869701471,562
-0.241197783029298,-0.0816756362003332,563
-0.239640989687854,-0.0800156890570065,564
-0.2451400554671,-0.141516137153624,565
-0.243633669666282,-0.105134101075331,566
-0.238863548688274,-0.0741622880357577,567
-0.239341501144149,-0.0744552787275065,568
-0.242315452448286,-0.090477522496993,569
-0.241890596213182,-0.0845262911052196,570
-0.242627542001459,-0.0788105960531267,571
-0.243721816296817,-0.0857800539061544,572
-0.243849767984157,-0.0887994221613596,573
-0.243410058770491,-0.094003716053588,574
-0.242952322804066,-0.0883963333320534,575
-0.199037179800094,0.0387128093986438,576
-0.230966836603435,-0.0456208825427849,577
-0.228326856990328,-0.0361590423601556,578
-0.222218150345464,-0.015102050142821,579
-0.234380492491754,-0.0513031850966357,580
-0.239527708841418,-0.0713273105150442,581
-0.240697183430659,-0.0732081304715834,582
-0.24031244239875,-0.0788918499817177,583
-0.239533307581966,-0.0780108200101676,584
-0.238091641052744,-0.074039057354137,585
-0.242909907954875,-0.0974030686705424,586
-0.241196702905897,-0.0788857878874204,587
-0.237716935777513,-0.0655909001639476,588
-0.238231144436329,-0.0720740918791728,589
-0.24203689449958,-0.0881096010340515,590
-0.240444700657215,-0.0804767167855831,591
-0.241740963394771,-0.0853577741024635,592
-0.239715758156921,-0.0788881042393581,593
-0.241429424569662,-0.091178148239972,594
-0.245791816472745,-0.142869868903666,595
-0.244147364171911,-0.104995210861288,596
-0.242855931847189,-0.0933510403886888,597
-0.240582173190366,-0.0849571621777257,598
-0.233350452871991,-0.0567697535278434,599
-0.239473619514212,-0.0844371586579885,600
-0.239338838261979,-0.0782207908701156,601
-0.239348469080833,-0.0749414984379312,602
-0.240415729831938,-0.0778620491625766,603
-0.238943316642748,-0.0757943058220513,604
-0.238352358893937,-0.0750805732891761,605
-0.241167609785559,-0.08350425704402,606
-0.240308195684108,-0.0836014964217695,607
-0.241056859982478,-0.0816595117332808,608
-0.239487829114239,-0.0757984034732841,609
-0.2371520528038,-0.0685269182468441,610
-0.236403313960544,-0.0671673223563693,611
-0.238092401532348,-0.0762073261941768,612
-0.238095593456275,-0.0769285272072759,613
-0.238586110856175,-0.0805296968475664,614
-0.237220723457116,-0.0710779716954931,615
-0.237788645414547,-0.0739671739191042,616
-0.238976236184174,-0.0780345365674533,617
-0.231960735508521,-0.0510605652391594,618
-0.236151414781053,-0.0669900397736066,619
-0.241778917054694,-0.085765841171609,620
-0.240971291926477,-0.0899978904153217,621
-0.239973831095074,-0.0785094106116075,622
-0.241891751230046,-0.0837184781606514,623
-0.238399020616385,-0.0757732388079424,624
-0.239158055132527,-0.0821860923714513,625
-0.238217502305257,-0.0766092508692557,626
-0.238366666083019,-0.077863276854803,627
-0.240235677775648,-0.0906174966606464,628
-0.241140344633253,-0.0949843091238364,629
-0.241052232515977,-0.0855551159714794,630
-0.241322352908256,-0.0932354315966927,631
-0.240154871889797,-0.0860165639489734,632
-0.24039563410463,-0.0892659433848375,633
-0.240646743968074,-0.0894892920417432,634
-0.238377626407301,-0.0679391146575739,635
-0.239513994015794,-0.0773824807527159,636
-0.239786962404201,-0.0794586566970067,637
-0.236265772041312,-0.061632848212004,638
-0.237387540155522,-0.0705307871446203,639
-0.242135379894699,-0.100483885441081,640
-0.243902748283499,-0.114601552915249,641
-0.241562896085954,-0.092047317387431,642
-0.240202437304543,-0.0846847931725361,643
-0.239906028683414,-0.0846919139642541,644
-0.237199176151991,-0.0704980463491401,645
-0.236775418970606,-0.0689813564693803,646
-0.240043337974106,-0.0813769189763754,647
-0.237849739677558,-0.073673367259041,648
-0.238175286248072,-0.079510975736208,649
-0.23772961923158,-0.0774838513964965,650
-0.236847843024404,-0.067948727784967,651
-0.239459672179652,-0.0807497282439485,652
-0.239314222464437,-0.0809009649292656,653
-0.237700030145066,-0.066988607532993,654
-0.239330578286867,-0.0767945897385702,655
-0.240691072757384,-0.0831166845562231,656
-0.240095706298092,-0.0853434047168551,657
-0.24107616438637,-0.0954347455998397,658
-0.241992100335891,-0.0964099383878536,659
-0.240301972509544,-0.0821983551701587,660
-0.241924634049736,-0.0911172675944484,661
-0.239768560256332,-0.0811350100143113,662
-0.242461051645263,-0.0972164329040429,663
-0.241580975238978,-0.0949509269855047,664
-0.242355867130634,-0.0806330096845656,665
-0.240063728186614,-0.0820561364461081,666
-0.24147882074836,-0.0883898909721771,667
-0.241036717377626,-0.0904775717420408,668
-0.238053221258949,-0.0759647541884685,669
-0.240476255305607,-0.084252007677086,670
