"PC1","PC2","time"
-0.0779059364740325,0.0764844672904546,62
-0.0735593593828948,0.0808374492377327,63
-0.0858635606116339,0.0735199536531164,64
-0.0831912488560023,0.0735422018407579,65
-0.0382563360557407,0.0862030900753411,66
-0.0747560998822833,0.0760312051771196,67
-0.0906498919063623,0.0705349553527714,68
-0.115404270004277,0.0754743842618659,69
-0.12507558566583,0.0728912044819094,70
-0.128779431270253,0.0796868960401361,71
-0.116169248851187,0.0804318337764621,72
-0.104359411882819,0.0687260945291786,73
-0.117333490656473,0.0704283289894303,74
-0.114455787401074,0.0759177638386535,75
-0.101811584425648,0.0709692897488973,76
-0.0913318384049704,0.0726679310484226,77
-0.0868864792421691,0.0698299260565682,78
-0.104780833542414,0.0714455410314671,79
-0.117130014273913,0.0745508097391192,80
-0.117706275995708,0.0792160321557435,81
-0.110753322942968,0.0784875773425285,82
-0.117649358563394,0.0819259264505611,83
-0.10980869883134,0.0806441280904562,84
-0.101191269889418,0.0750609756166608,85
-0.0905125613314487,0.0697398080607692,86
-0.117602053758663,0.0744529510354798,87
-0.111111289732064,0.0725598524222137,88
-0.0972258753354067,0.0753339746215428,89
-0.0882440572331084,0.0789986609159712,90
-0.0851218465050013,0.07603262894706,91
-0.067698222608307,0.0714960939991405,92
-0.0774102114894404,0.0792540538380831,93
-0.106997477098048,0.0752515087983178,94
-0.111982431779588,0.0742964216506707,95
-0.10593572040768,0.0747345375386382,96
-0.116440774995561,0.079237441021778,97
-0.123172688752182,0.0807204476914535,98
-0.111944080773222,0.0720509111265621,99
-0.11747166657327,0.072664782338247,100
-0.111317113431285,0.0650778727995881,101
-0.0942868313505683,0.0721574277694051,102
-0.098998094612594,0.0666241121874076,103
-0.100801047564598,0.0749283990854609,104
-0.0949801611634747,0.0598001259681154,105
-0.115289729774583,0.0505024869517642,106
-0.119207432315012,0.0688918414221097,107
-0.119901376723181,0.0719310616487818,108
-0.106450421458626,0.0709725494112964,109
-0.112258512496579,0.0715786573371143,110
-0.104976386065606,0.0770084838523204,111
-0.108703677553049,0.0736904002032469,112
-0.126631650765958,0.0782554263004026,113
-0.117918328995178,0.0778042460493175,114
-0.113130410256865,0.0690538258069473,115
-0.116717038410535,0.0776527334748617,116
-0.0995967168012736,0.0638986751698013,117
-0.0977249740095566,0.0719840441304516,118
-0.10675416377195,0.0752178153435397,119
-0.100735868050915,0.0719336957017873,120
-0.0988018079442261,0.074770363373966,121
-0.0855044232205224,0.0690673946836389,122
-0.0850070057226659,0.0751792339811827,123
-0.0856500075544057,0.0783586436795279,124
-0.0849099246546378,0.0728316022220518,125
-0.0955931607510481,0.0681704460244211,126
-0.0680670316795268,0.0856658645640014,127
-0.0775348209655563,0.0723148857789314,128
-0.0855608520994555,0.0689513406831964,129
-0.0701910784700417,0.0705987936742574,130
-0.0840944667387851,0.058947384850487,131
-0.0945939172346371,0.0626030451100854,132
-0.109362797003188,0.0734147783920267,133
-0.106455282423052,0.0789459342709505,134
-0.100892139126624,0.0738114242067238,135
-0.0777873948794639,0.0816431303625912,136
-0.0939549701626316,0.0625332302774429,137
-0.103093299604215,0.0698837045620123,138
-0.117705949786685,0.0693082774535036,139
-0.12034653473891,0.0657031582851029,140
-0.114768937110258,0.0741959162173664,141
-0.109613550938346,0.0758893767696823,142
-0.101334104713883,0.0663573209866532,143
-0.100841965221646,0.0633118923353133,144
-0.102779027069019,0.0626542696920489,145
-0.0396383348338927,0.0854007738624121,146
-0.0340326207777467,0.0660866414288906,147
-0.0820713067208339,0.0582441333829048,148
-0.0965038609725564,0.0592669389931665,149
-0.084123958725524,0.064158726362827,150
-0.100896552891088,0.0686786408854044,151
-0.101542890005507,0.0643654582747338,152
-0.116254013686415,0.0556744072493296,153
-0.094483563522811,0.0676434920329832,154
-0.109400725144275,0.0602706608849734,155
-0.115298232125668,0.0330390456413842,156
-0.106786588867246,0.0499072880614589,157
-0.0946396570150691,0.0599185270078677,158
-0.0956527710328373,0.0567323951597563,159
-0.111588546493414,0.0482968593576139,160
-0.097749048215474,0.0523082561851558,161
-0.111729491234457,0.0567588115109158,162
-0.098152138118621,0.0523560055553388,163
-0.12101683051535,0.0585412945410132,164
-0.117992161891439,0.0375825312219122,165
-0.102524514130683,0.0439589298648642,166
-0.0960968165479482,0.0473210378719065,167
-0.0938863708251297,0.0436342305101898,168
-0.090975155199934,0.035557241117914,169
-0.0943845413479758,0.0349857481108604,170
-0.0944045315377177,0.0466515741300465,171
-0.094886733222268,0.0482455979332422,172
-0.101465548027602,0.0432831701319302,173
-0.0981129293023477,0.0404646794632329,174
-0.10689665585644,0.01851011984619,175
-0.106945629899776,0.0318671186553753,176
-0.0951558169330528,0.0328752385800758,177
-0.0896664835480072,0.037153400407598,178
-0.0884401237904083,0.0443912113509853,179
-0.0890986321627363,0.0521359189319766,180
-0.105584452714698,0.0429703609582982,181
-0.0507230952173813,0.050386254071182,182
-0.0511197191290203,0.0496165856979878,183
0.0520369488828793,0.0616975089367997,184
0.042770747131852,0.0523701537679839,185
-0.00903488517365791,0.0430300765155229,186
-0.0577758419891831,0.0389444385151708,187
-0.0848567721875941,0.0333998505043741,188
-0.0831570806201612,0.0332687482758588,189
-0.0828642991744942,0.0359043636937159,190
-0.0848684300591014,0.0376549155127976,191
-0.0909954555801064,0.0354631391449443,192
-0.0542213963891633,0.0403116686654812,193
-0.0610832280299521,0.039725444298591,194
-0.0843996181577667,0.0365911380840178,195
-0.0907398217679797,0.0420014515941502,196
-0.107617037731709,0.0370417774498495,197
-0.11531539800838,0.0413863880415672,198
-0.113957122454958,0.0434502985699776,199
-0.104034665994563,0.039170295712583,200
-0.101995927279396,0.0405485000754256,201
-0.106898543156998,0.0381492187942826,202
-0.0800849975612039,0.0356923502314301,203
-0.0947970543273423,0.0327688476646985,204
-0.0969494692654501,0.0303305939967162,205
-0.0953402215728758,0.0287241761012751,206
-0.0897735338852468,0.0344538812786482,207
-0.0795871043399075,0.0331117969248618,208
-0.0675297822739708,0.0312130128786654,209
-0.0851771842408229,0.0311097796701707,210
-0.0981054502167863,0.0392488168238898,211
-0.0983563261336456,0.0308905351059782,212
-0.113004322725601,0.0315166310196894,213
-0.0476423188475759,0.0469390658595475,214
-0.0783169158503575,0.0413860975260998,215
-0.0374398872585318,0.0627158744153288,216
-0.0740514719915998,0.0372328727320172,217
-0.0893571799189242,0.0391817670243683,218
-0.0784114393806556,0.0426371422907545,219
-0.0809803975248358,0.0474132061297797,220
-0.11527953741719,0.0460827091272805,221
-0.113460206639933,0.0442445350145019,222
-0.108596784129539,0.0429659820952832,223
-0.0945777158170773,0.044883231662147,224
-0.107873256574476,0.0379436471435323,225
-0.112316100557415,0.033100521782921,226
-0.100582814145731,0.0297077037607515,227
-0.097721906882067,0.0271906922533974,228
-0.0987214073429943,0.0329672982795014,229
-0.106622735498313,0.0348014822927545,230
-0.104367491254861,0.0369620559623506,231
-0.105862881154756,0.0475867271920669,232
-0.0980423044902072,0.0511795612178873,233
0.141803118805997,0.109560201845308,234
0.305599603251699,0.0784300488512146,235
0.341985666740027,0.0822225216150073,236
0.350973225815196,0.082415655138688,237
0.36057381924092,0.061038068083025,238
0.360190529598743,0.0678231088242036,239
0.362388904156618,0.0778427258796881,240
0.363500599370812,0.0634698917199346,241
0.362691669655111,0.0686748213811294,242
0.354593347449582,0.0754591141605653,243
0.357567912016874,0.067045820075327,244
0.360660946091983,0.0596002224569828,245
0.364740974192442,0.0563983615095033,246
0.368779418353573,0.0547416758426677,247
0.371328466079837,0.0563351772385304,248
0.373240327660593,0.0521042476652417,249
0.364651446931642,0.0840406759300576,250
0.367796686829121,0.074494223442875,251
0.374360108426253,0.0517205095347722,252
0.37326445598866,0.0577147587940116,253
0.369169305446173,0.0634523783467452,254
0.36663284479743,0.0547507175626851,255
0.368864385982876,0.0527625414334866,256
0.372550779380865,0.0584647802530485,257
0.369506429673727,0.0668119217888927,258
0.366635394365114,0.0628185387189296,259
0.362939480850683,0.0561085084591953,260
0.367814651262198,0.0427861583402632,261
0.364146322743052,0.0484541431072967,262
0.368253247696267,0.0422930605559462,263
0.36685635048025,0.0348119948714984,264
0.372745262922234,0.0393553089105255,265
0.37115421210066,0.0324384648773844,266
0.372224748688732,0.0295206327262765,267
0.368288905701555,0.0289190752599886,268
0.371618667559457,0.0331832563055696,269
0.367928880888545,0.0458264775697288,270
0.369701572327616,0.0421068781632163,271
0.366744488339442,0.0341912204281743,272
0.368573137682138,0.0272751379858874,273
0.362442471541893,0.0405428585049332,274
0.363657559722497,0.0478050393014654,275
0.372616464500807,0.0393425264192343,276
0.37182859772774,0.0410875126752359,277
0.37099904251474,0.048033171609985,278
0.363831061619602,0.0556731980851765,279
0.368819428830435,0.0471967447355821,280
0.368401150131101,0.03077541113969,281
0.374396744187502,0.0402719447206335,282
0.368918728318771,0.0538284700772651,283
0.375150353833227,0.0522409967963485,284
0.373283264966591,0.0554412314980889,285
0.369639277411289,0.0664663517835131,286
0.368761387670517,0.0535082931583176,287
0.370261782676859,0.0524917516622107,288
0.371207489638831,0.0655195814951276,289
0.371094000605691,0.0600763411997497,290
0.369616624842955,0.0631529525266257,291
0.374476200057691,0.0649655234333337,292
0.380827736638768,0.0637162849190264,293
0.378299212715034,0.0708997755336774,294
0.381051389727516,0.0662057733890676,295
0.378130896706317,0.0537126482979375,296
0.3782756787849,0.0490390904883739,297
0.37921980830767,0.0545315017229304,298
0.385924233071372,0.0483279101469163,299
0.38486297679265,0.0574278176541438,300
0.387467976348285,0.0393600400876212,301
0.382531726500703,0.0407200109750165,302
0.381128637766046,0.0525939042834137,303
0.376706423596819,0.0535646704907955,304
0.374736747274594,0.0541911932721808,305
0.383552357583388,0.0440056583987299,306
0.382131664324898,0.0438845381605067,307
0.378693811070046,0.040770591680721,308
0.381649140891105,0.0367444296566704,309
0.377241967677384,0.0313607156932134,310
0.373668177394961,0.0402191401906395,311
0.375654527788512,0.0317136369704751,312
0.378556180346791,0.0407714846004002,313
0.376040432961736,0.0166234162032248,314
0.371497241939183,0.0207327071871214,315
0.372672276335817,0.0357450286855652,316
0.372919455109568,0.037654858202195,317
0.376948347804911,0.0416703099320282,318
0.377828327973949,0.0334044316002094,319
0.375685369408106,0.0370207264673168,320
0.37912512001081,0.030862305233932,321
0.380238663895172,0.0272885318622802,322
0.376131767954869,0.0412017433074128,323
0.371407041012433,0.0435230746119756,324
0.373575525233091,0.0451704443059101,325
0.375366347860153,0.0457433462083261,326
0.377469676363685,0.0393554165157353,327
0.378924588297942,0.0424904926926209,328
0.372087965948329,0.0372582192310823,329
0.373666351589573,0.0352300316283454,330
0.375737535790838,0.03112755849218,331
0.378820757202512,0.0318599454590786,332
0.376047213766596,0.0302811383133553,333
0.37630269771929,0.0433390882191502,334
0.371613944501644,0.0387336904634887,335
0.375902996859492,0.0377236889341786,336
0.373917469492693,0.0363566651856718,337
0.376506366931967,0.0371945770463511,338
0.368516839046252,0.0547849642504335,339
0.370593442473498,0.0426737875480252,340
0.367681864459228,0.0293807192842644,341
0.371203523089132,0.0205016372413741,342
0.380277574040513,0.0221204325137707,343
0.379533237839779,0.0373829547873311,344
0.378398680546754,0.0176209917253258,345
0.377928048030393,0.0247503247210774,346
0.372950221133722,0.0343494281520151,347
0.377426928013556,0.0353325991957039,348
0.380934020661555,0.0337107213659508,349
0.373101573649004,0.0168818697735576,350
0.381533011615512,0.0297109367279382,351
0.377109038507,0.0351475496872896,352
0.375577174518464,0.0449327647796686,353
0.376485229022578,0.0559884395079427,354
0.374815889978642,0.0379795922215565,355
0.385340216838687,0.0456887285473337,356
0.377371285337108,0.0412926500389014,357
0.37144326159145,0.0415930134390967,358
0.375793683611803,0.0434865295820972,359
0.396778449741596,-0.127393405220323,360
0.396007659214621,-0.151635644905059,361
0.3897388661861,-0.162275919726035,362
0.391718763957057,-0.158739556280618,363
0.39880594173004,-0.164857537869069,364
0.39492361357791,-0.174840019314119,365
0.395555712228784,-0.176937768989436,366
0.390791728477974,-0.178489865467456,367
0.394605324911381,-0.163144385847658,368
0.399569680956877,-0.16222476051745,369
0.402560807421488,-0.176758125327497,370
0.403347653113949,-0.188030055290746,371
0.401999675603789,-0.192134899225327,372
0.405440489104748,-0.190594332817994,373
0.40265199667337,-0.182368775471235,374
0.405242215769732,-0.192414519573434,375
0.400961716418391,-0.188463536619692,376
0.401739320720423,-0.180958700777562,377
0.411514180380633,-0.183948128109357,378
0.413091889770268,-0.192355852335413,379
0.411191895395531,-0.185774247703443,380
0.406542905454473,-0.180364307847911,381
0.402388966363383,-0.183462720765675,382
0.402494249389767,-0.189747584914056,383
0.401197294921173,-0.200416408570432,384
0.407455797938734,-0.189421490064565,385
0.404383095181193,-0.178542096301213,386
0.408270756478647,-0.184905495544187,387
0.404990780073509,-0.183233653389725,388
0.406541453911352,-0.180773717100877,389
0.408461547599029,-0.176924885197991,390
0.418447842096673,-0.178403671095569,391
0.413458409442237,-0.191251814467079,392
0.410515394143567,-0.195464379311236,393
0.40724863339182,-0.187646091807465,394
0.405299389807308,-0.18594996777499,395
0.410089716901488,-0.181061809076313,396
0.406740516230991,-0.182290579657192,397
0.408400313749949,-0.185608355625964,398
0.406201031730846,-0.184689259567971,399
0.403783920274903,-0.189840432861468,400
0.409845771863647,-0.191152245961367,401
0.408835436103123,-0.182686296467979,402
0.405771251168746,-0.18155914686735,403
0.406470977985558,-0.180605342030347,404
0.40964826353711,-0.184314098429237,405
0.398101896107916,-0.186788825723379,406
0.407458095390052,-0.18343721784784,407
0.404367238290277,-0.194334629229075,408
0.411393958728608,-0.183587715488399,409
0.403163625111418,-0.185038934784571,410
0.398251726819528,-0.17520992407149,411
0.40246110301242,-0.181479749634487,412
0.402140330081146,-0.186383312181954,413
0.395937501302128,-0.189923593810804,414
0.396035244253655,-0.193975097090772,415
0.404396159722166,-0.195605735057595,416
0.40909911309108,-0.188294712037591,417
0.406149262818342,-0.189516345420059,418
0.407026827219969,-0.19222374621875,419
0.407139062602627,-0.194648299088433,420
0.412242270618832,-0.189566506079531,421
0.407532656477328,-0.196066389462322,422
0.408399724128242,-0.192848994088001,423
0.404543367326341,-0.195968890453233,424
0.396582428709175,-0.195921308906823,425
0.404016813948959,-0.19492785455349,426
0.405705243570102,-0.194780819862598,427
0.400007921108054,-0.197280238705661,428
0.406480306330112,-0.193006659649959,429
0.396394320711282,-0.198487625565381,430
0.406162459537164,-0.19506888882035,431
0.404766064246066,-0.193382335958451,432
0.403170620220281,-0.206350595524061,433
0.409333982726811,-0.188813013616478,434
0.40294646135057,-0.185292337534887,435
0.40226633358013,-0.189062644240812,436
0.405334791616797,-0.194673624552505,437
0.401466056472149,-0.194121687584319,438
0.396819970205067,-0.190012501201522,439
0.391504684076552,-0.189863169408058,440
0.39721916380316,-0.183211722039982,441
0.403908832355452,-0.185855987348237,442
0.402292078189228,-0.192693104339276,443
0.405088841734699,-0.201248012363439,444
0.400021941131448,-0.192839414632882,445
0.395813238504939,-0.189793588539195,446
0.395480660277555,-0.189965588473395,447
0.404655624902882,-0.184141944438841,448
0.394992617408051,-0.184952527367105,449
0.40052268180027,-0.183426152731793,450
0.39985607353671,-0.190025255722898,451
0.402445452845762,-0.187270835351482,452
0.402109361713336,-0.19109987741938,453
0.399297599552316,-0.190172491393679,454
0.40359597038245,-0.189193649824173,455
0.403144541655573,-0.188475340260348,456
0.400095622994854,-0.188507197097009,457
0.401456314021643,-0.185658786119101,458
0.396943413812148,-0.194869762070859,459
0.402428078191674,-0.191934079812144,460
0.404008854094979,-0.195683809187542,461
0.403512435985778,-0.191578803545787,462
0.407711142544014,-0.193374055839757,463
0.402713914277984,-0.193125900414419,464
0.406784240768915,-0.19093520462577,465
0.416617988055166,-0.197040241353566,466
0.415503063891681,-0.196937033607488,467
0.415784816504841,-0.201408329377721,468
0.419673255715695,-0.194685780480891,469
0.420145446573316,-0.198930315105542,470
0.421310845419775,-0.207136249027642,471
0.411241388545951,-0.209845248615519,472
0.418785584712474,-0.213838228274451,473
0.422401749687895,-0.209955832450943,474
0.425358724563691,-0.21776521546747,475
0.424463751171051,-0.2111190309915,476
0.424105003370971,-0.21259323337195,477
0.417873540790572,-0.2074025993172,478
0.418123050347618,-0.206492336438194,479
0.407285558730417,-0.209402491751678,480
0.390122025899931,-0.197756255101213,481
0.391452750868222,-0.193015097213648,482
0.390885101651317,-0.195091533291775,483
0.385514075177195,-0.193216015188976,484
0.389537195684677,-0.191660984404703,485
0.389454047138407,-0.190295773446685,486
0.397868998174359,-0.185530269864621,487
0.391566271070154,-0.19004358102366,488
0.388494479751382,-0.190385406583265,489
0.384982912285263,-0.198779585508797,490
0.388209945504135,-0.194795465187759,491
0.385453454752445,-0.194132953373427,492
0.38884683887873,-0.195595767498145,493
0.378812970751481,-0.195626860163824,494
0.385301815238022,-0.191726398035937,495
0.381035757193684,-0.193298318384495,496
0.389761515146285,-0.192002806161565,497
0.395556426561154,-0.192638518934558,498
0.395979006952431,-0.196216318486047,499
0.388906581105507,-0.203479683954897,500
0.386481542222265,-0.194632570031995,501
0.39266494603185,-0.189274332563789,502
0.381878081367319,-0.192936828814633,503
0.373242594443169,-0.191803266194478,504
0.369968959834069,-0.206974746072779,505
0.376583209909776,-0.207369128367389,506
0.378323722616212,-0.207836937534741,507
0.37954188526465,-0.20955636466269,508
0.378226841348062,-0.210330938466228,509
0.378283445406481,-0.211925301449515,510
0.377626774188431,-0.213735125769522,511
0.382661577731987,-0.211388116035868,512
0.385781392027051,-0.216733366979501,513
0.388581052976933,-0.221008270520831,514
0.380578239764025,-0.220847396338731,515
0.383032661830613,-0.215412353571707,516
0.383340599181625,-0.214662354734321,517
0.38578128199195,-0.219786750342275,518
0.383298655278118,-0.219994075757483,519
0.38179883265538,-0.220197549293937,520
0.380157943945298,-0.221918866112384,521
0.375258553261342,-0.222365998521434,522
0.37078011241562,-0.226601919003995,523
0.363958377224426,-0.227218952075743,524
0.364258459247375,-0.225378098980571,525
0.360637032551095,-0.224590470380991,526
0.357890097342694,-0.227723473330943,527
0.357921299187427,-0.225514019053332,528
0.36125880771814,-0.219871300415934,529
0.364062360887255,-0.220610071757396,530
0.362253822751887,-0.221004774878749,531
0.355790138132564,-0.222604231458418,532
0.356551321051306,-0.223913774637953,533
0.364415209073746,-0.224585147034975,534
0.362537875281851,-0.221105582743208,535
0.363682010193896,-0.224929987965695,536
0.35833541945874,-0.226136426303497,537
0.364115436595305,-0.22719184745612,538
0.355190135543387,-0.231250606620753,539
0.359311256939112,-0.228610195286476,540
0.35812535846064,-0.227209334844206,541
0.353562811480283,-0.22939758816547,542
0.357400201141614,-0.227111334313218,543
0.363406858688901,-0.226177167901413,544
0.355650258086568,-0.222944677696625,545
0.352294380747364,-0.225061943769638,546
0.356726905687465,-0.224656254662033,547
0.348576750464944,-0.217793983501223,548
0.355436799310366,-0.221121302249765,549
0.357864157730577,-0.222873386464981,550
0.348463986709002,-0.223772595911227,551
0.355539581126315,-0.225581435218156,552
0.362678243936557,-0.226218668884524,553
0.35792327648214,-0.223662934727257,554
0.358457619574511,-0.230928389971342,555
0.360983448361736,-0.227972945507677,556
0.359600512948393,-0.228815270092471,557
0.355392725953125,-0.227185800984616,558
0.35647546037948,-0.221864544590292,559
0.354354454239286,-0.226860792088155,560
0.355468989126325,-0.227109029743899,561
0.355079190323963,-0.227585429306064,562
0.357170599439197,-0.224099031521091,563
0.356781922152582,-0.223840134889696,564
0.0645061683031672,-0.256833467212284,565
0.115403818174479,-0.269843252586886,566
0.0737638024548905,-0.274389688133984,567
0.024747468688947,-0.272267387474439,568
0.0303014707073889,-0.277152883627517,569
0.00928843366748985,-0.279341514849375,570
0.0125895659776584,-0.277855567710304,571
0.0226249501488766,-0.27813553604727,572
0.00886061023920224,-0.278344485771546,573
0.0147556379771007,-0.277334865703444,574
0.00222339402137743,-0.285105141717511,575
0.00443815087221309,-0.285155070341575,576
0.00538998391199923,-0.284160287595031,577
0.00707996046127171,-0.284899617231622,578
0.000613287295783853,-0.283700373014673,579
-0.0202073910699347,-0.284138473735533,580
-0.0104833274350578,-0.284126882124446,581
-0.0162458960609611,-0.282803037264358,582
0.0226234099355862,-0.282365883358085,583
0.0690357038996457,-0.279897475616723,584
0.0365984212135977,-0.278425552909164,585
0.0121331164009555,-0.27897636055247,586
-0.00799993333848556,-0.281343619720319,587
-0.002046138284525,-0.280394201078437,588
-0.00394935510835728,-0.2802031295652,589
0.00296988698049623,-0.28110350935444,590
0.00165481753450678,-0.282505128346583,591
0.0130235685349963,-0.281489795195788,592
0.00113225674895983,-0.28153505730823,593
0.00821695463400166,-0.288284983197427,594
0.0261808757256028,-0.303750499830996,595
0.0353240562815136,-0.29796633948005,596
0.0132362252594171,-0.291167315516561,597
0.00189842115268688,-0.293375623807467,598
0.00101044898738662,-0.294692653502058,599
0.013279548230775,-0.296248254396677,600
0.0178849850283939,-0.302526704004172,601
0.0167083458755731,-0.304945872844544,602
0.0791871021879199,-0.312627675553877,603
0.0603997144842835,-0.30393668079524,604
0.0548625092196397,-0.301861878805063,605
0.0297532131913041,-0.300120170485334,606
0.0197586977177453,-0.302509045797658,607
0.00301709968355348,-0.295597946384712,608
-0.000241965229109781,-0.298268931945564,609
-0.000137887532166288,-0.306418284340113,610
-0.00666351215101097,-0.310218576298946,611
-0.0118454452219632,-0.306087176545196,612
-0.0022233799989946,-0.310341583451753,613
0.0189989006530832,-0.312377228882232,614
0.00714873573077916,-0.308827350018216,615
0.000432851782450018,-0.307520950617686,616
0.0147118137682559,-0.309579217368899,617
0.00442268944516616,-0.307774033506666,618
0.00293482372606443,-0.312029655649971,619
0.0127375895777889,-0.305704911660859,620
0.00120227733167022,-0.304611558147222,621
-0.00263928966189316,-0.306894230797505,622
0.00248515610281737,-0.30235862999432,623
-0.00807121098852274,-0.305030821070152,624
0.00997637582661773,-0.305660551275493,625
-0.0107072856443045,-0.306288088998745,626
-0.0104346691893329,-0.310851996936263,627
-0.00756474049429504,-0.31099762981031,628
-0.0142199432265042,-0.314987106560199,629
-0.00991173807939091,-0.316935202003514,630
0.000651787262438954,-0.317192356403275,631
-0.00218218984650078,-0.312831054040665,632
-0.00198525519444201,-0.284157441525857,633
-0.0113496346585946,-0.277439642166155,634
-0.0193275016465932,-0.2768887981578,635
-0.030609658264896,-0.272994332165403,636
-0.030371661417421,-0.274946184117414,637
-0.0327800459542644,-0.275999836643891,638
-0.0343312161576386,-0.276825709158273,639
-0.0393399815330918,-0.272701157743018,640
-0.0361083322197901,-0.275262141424221,641
-0.036025450548041,-0.269950294670273,642
-0.0482685540164077,-0.266410715369885,643
-0.0506903309668719,-0.269883567431955,644
-0.0558512885572114,-0.273373904330508,645
-0.0455768187239867,-0.272047123330507,646
-0.0438084412979837,-0.273371365234421,647
-0.0385349701513157,-0.2728107229386,648
-0.0340047604733247,-0.271921285827736,649
-0.0188441703908202,-0.27385428090379,650
-0.038943386500729,-0.271170610657495,651
-0.034126071901775,-0.274102166344242,652
-0.0223687184327033,-0.276000075076257,653
-0.0339252126943471,-0.276011465665765,654
-0.0423674533716273,-0.278209987773799,655
-0.0521211658546399,-0.277647109318677,656
-0.0491493112061268,-0.277703011030198,657
-0.0460193537131895,-0.274665026686648,658
-0.0672367055467848,-0.280520691353246,659
-0.0560813506998595,-0.278599928772362,660
-0.0572559488396791,-0.276691264762747,661
-0.0478996080211222,-0.275838621492159,662
-0.0443007439251615,-0.274417090223362,663
-0.0296712943241209,-0.273132962366243,664
-0.0347993631091236,-0.273983318488485,665
-0.0344044909811282,-0.271442800871336,666
-0.0552013801712985,-0.274652146513567,667
-0.060086075888632,-0.27796044088769,668
-0.05395103323557,-0.280686010314176,669
-0.0640047029170526,-0.280607432041232,670
-0.0498015713172313,-0.280698462710385,671
-0.0455087496404574,-0.276091562918131,672
-0.054088610988665,-0.275854157675079,673
-0.0505748426787892,-0.275192750297442,674
-0.054617260045324,-0.273579620344508,675
-0.058358912270971,-0.275823127325921,676
-0.0700611730299374,-0.278567161279964,677
-0.0409877261808431,-0.275953158878729,678
-0.0384875421834483,-0.268108878972689,679
-0.038332487074011,-0.266884592686759,680
-0.046684484926689,-0.263568435137426,681
-0.0477402882525579,-0.268333874745876,682
-0.0438652112246752,-0.267424498546758,683
-0.0369592377240253,-0.262762115363952,684
-0.0504587092261148,-0.264208266618572,685
-0.0522006350976193,-0.266812398037191,686
-0.0420231907189272,-0.265426839738393,687
-0.0392014126291379,-0.261632751684735,688
-0.0420990650890396,-0.26001671789784,689
-0.0439371956073887,-0.269618624526433,690
-0.0372202458421319,-0.267788770955875,691
-0.0481899555199446,-0.269017135131463,692
-0.039628419584131,-0.266708669835303,693
-0.0562645867720029,-0.264745253173108,694
-0.0554564908805671,-0.264061749518278,695
-0.0619087318840558,-0.265056833852414,696
-0.0275820954603641,-0.269634275232259,697
-0.0360352990930425,-0.270665963583111,698
-0.0484532626505341,-0.265311099307228,699
-0.0589934073798251,-0.267506911635267,700
-0.0424625899059618,-0.265989074820736,701
-0.0460725343938123,-0.259729867371738,702
-0.0562889808693629,-0.261621853167077,703
-0.0579066015535399,-0.263210964409999,704
-0.0641138423452459,-0.26323553367284,705
-0.0598304035331294,-0.265012094944744,706
-0.0685151443208759,-0.267314078481587,707
